Time,Background,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10
6465,2915.466,2948.384,2966.417,2941.46,2933.312,3005.068,2935.147,2956.129,3049.853,2969.75,2941.029
6466,2913.685,2949.338,2961.205,2942.92,2936.106,3007.339,2930.448,2952.564,3041.821,2965.89,2939.492
6467,2917.281,2951.676,2962.904,2944.898,2932.952,3003.576,2935.353,2958.782,3043.635,2966.829,2945.183
6468,2916.925,2950.37,2960.84,2943.182,2931.558,3000.475,2927.552,2952.314,3037.25,2961.978,2941.633
6469,2917.199,2947.407,2962.744,2945.73,2933.014,3004.328,2928.522,2955.274,3043.481,2959.842,2945.096
6470,2917.021,2949.352,2964.179,2947.204,2934.899,2999.576,2928.897,2956.645,3030.776,2956.873,2944.863
6471,2910.452,2947.282,2964.942,2944.606,2934.144,3001.237,2933.243,2954.984,3024.84,2953.333,2944.158
6472,2918.281,2952.569,2967,2946.774,2933.274,2995.514,2933.493,2954.508,3035.019,2955.899,2951.217
6473,2917.836,2950.111,2964.558,2939.409,2936.317,2995.469,2932.331,2956.887,3037.673,2958.57,2950.658
6474,2912.206,2949.042,2962.705,2939.956,2933.01,2992.181,2932.103,2950.573,3035.058,2959.601,2944.225
6475,2914.069,2950.259,2969.282,2944.248,2932.875,2990.509,2931.382,2954.952,3047.686,2958.478,2949.142
6476,2917.753,2949.051,2966.372,2946.248,2936.346,2989.785,2933.162,2951.097,3047.417,2965.206,2948.058
6477,2912.336,2950.208,2966.404,2947.526,2931.875,2985.525,2929.427,2952.387,3046.673,2965.522,2948.238
6478,2916.157,2948.208,2959.135,2941.416,2934.755,2980.158,2932.706,2954.806,3053.199,2959.465,2941.608
6479,2914.24,2949.569,2965.179,2941.19,2932.01,2976.215,2927.125,2951.266,3048.039,2954.904,2948.021
6480,2915.233,2952.806,2962.224,2943.504,2933.111,2983.435,2931.743,2960.726,3055.5,2958.79,2944.946
6481,2915.157,2950.449,2965.878,2946.285,2936.168,2982.497,2931.412,2952.742,3054.071,2958.868,2944.646
6482,2915.781,2949.171,2972.532,2943.423,2935.875,2976.52,2929.066,2954.758,3056,2954.351,2942.775
6483,2914.603,2951.991,2976.936,2943.263,2935.586,2979.463,2932.596,2955.097,3051.378,2955.324,2944.821
6484,2913.452,2949,2977.481,2940.869,2935.062,2999.576,2934.198,2955.548,3050.692,2954.123,2942.117
6485,2913.096,2950.565,2975.064,2938.686,2933.562,3007.215,2929.162,2959.96,3053.077,2952.21,2941.958
6486,2913.569,2950.028,2971.596,2940.693,2937.086,3011.429,2929.169,2954.484,3055.737,2951.351,2936.671
6487,2911.569,2948.032,2971.103,2944.029,2939.514,3001.096,2933.052,2956.145,3054.109,2953.39,2940.9
6488,2914.76,2949.556,2975.25,2940.577,2935.697,3005.271,2930.698,2956.113,3040.84,2953.338,2940.825
6489,2914.575,2953.333,2977.904,2942.613,2940.774,3007.78,2931.346,2955.427,3045.679,2952.14,2942.658
6490,2915.473,2945.032,2972.353,2943.285,2936.197,3008.232,2930.353,2953.258,3044.224,2950.579,2941.733
6491,2917.356,2949.352,2971.41,2940.861,2938.76,3001.881,2936.713,2954.927,3049.263,2955.39,2944.788
6492,2917.76,2949.819,2970.814,2939.117,2938,3003.599,2931.772,2958.46,3046.256,2954.877,2941.988
6493,2917.616,2951.171,2970.417,2938.263,2939.197,3002.045,2929.537,2956.081,3038.449,2953.759,2937.413
6494,2915.034,2946.296,2967.827,2937.774,2939.87,3002.853,2929.485,2948.073,3037.526,2953.658,2944.108
6495,2914.534,2949.741,2972.186,2940.007,2935.173,3003.35,2930.052,2954.718,3046.474,2950.89,2940.542
6496,2916.178,2948.356,2971.436,2937.175,2938.005,3006.396,2932.147,2954.04,3052.833,2953.048,2940.579
6497,2912.329,2948.431,2964.628,2939.818,2934.351,3003.305,2928.713,2957.613,3051.353,2951.062,2942.417
6498,2918.418,2947.833,2976.058,2940.927,2936.553,3003.802,2929.625,2954.911,3045.808,2954.605,2940.254
6499,2920.281,2949.222,2980.872,2943.423,2938.981,2998.751,2933.838,2952.782,3050.147,2953.434,2945.817
6500,2913.521,2944.889,2969.513,2937.19,2937.495,2994.006,2930.544,2956.645,3039.045,2956.947,2940.496
6501,2921.219,2951.532,2969.756,2941.949,2937.923,3000.734,2935.059,2953.073,3040.115,2963.202,2941.304
6502,2919.397,2948.352,2970.263,2940.088,2939.24,3003.87,2937.412,2958.323,3054.417,2967.548,2942.079
6503,2913.343,2950.352,2969.224,2940.518,2938.154,2991.938,2929.552,2951.089,3042.353,2960.667,2939.45
6504,2917.527,2949.796,2971.083,2939.883,2939.586,3000.452,2935.037,2954.556,3038.314,2960.118,2945.692
6505,2915.466,2947.06,2969.865,2939.912,2940.039,2996.085,2929.235,2953.847,3040.603,2960.127,2941.029
6506,2913.527,2950.329,2969.628,2936.117,2942.096,2988.429,2931.713,2954.169,3035.205,2960.184,2942.654
6507,2915.185,2948.06,2966.321,2936.372,2935.183,2986.378,2928.698,2953.532,3039.141,2959.618,2940.796
6508,2916.459,2949.13,2968.75,2941.328,2942.274,2990.881,2930.338,2957.887,3049.686,2958.105,2940.988
6509,2916.753,2948.801,2968.211,2940.496,2940.928,2983.927,2936.066,2957.847,3047.583,2962.057,2941.733
6510,2913.863,2947.926,2965.506,2938.81,2935.414,2992.751,2934.823,2956.032,3044.923,2959.333,2940.621
6511,2912.767,2946.278,2964.872,2938.234,2942.846,2995.429,2929.684,2959.242,3042.801,2960.158,2938.633
6512,2913.589,2947.477,2966.551,2933.416,2939.438,2992.333,2930.904,2949.686,3043.731,2961.421,2938.533
6513,2916.527,2949.972,2967.147,2936.672,2937.529,3003.266,2930.257,2955.234,3047.474,2964.974,2941.604
6514,2916.877,2946.764,2967.276,2939.737,2938.255,3005.503,2931.927,2954.814,3046.878,2967.004,2940.733
6515,2910.322,2945.208,2962.359,2939.642,2936.361,3002.096,2930.603,2950.968,3035.949,2963.118,2942.292
6516,2915.89,2950.671,2967.949,2938.438,2941.188,3009.672,2933.64,2952.186,3042.622,2970.132,2940.892
6517,2914.281,2947.875,2967.039,2938.277,2935.697,3005.734,2933.427,2953.04,3043.705,2964.938,2940.258
6518,2915.514,2947.759,2968.795,2940.182,2940.216,2998.491,2930.882,2954.871,3041.128,2971.943,2940.958
6519,2918.404,2953.273,2970.654,2938.285,2944.601,2998.135,2938.912,2956.508,3045.179,2977.57,2945.608
6520,2918.521,2950.481,2966.763,2946.606,2943.183,2999.062,2932.809,2956.855,3035.481,2975.754,2943.087
6521,2917.157,2952.704,2969.853,2945.788,2942.067,2999.537,2933.103,2956.113,3039.506,2971.895,2945.292
6522,2916.966,2947.88,2965.513,2938.182,2939.231,3003.486,2929.529,2955.774,3037.878,2973.312,2941.929
6523,2912.829,2950.963,2970.853,2938.759,2939.086,2990.503,2928.118,2956.032,3046.468,2977.316,2941.712
6524,2913.397,2948.301,2964.974,2934.73,2935.856,2989.48,2928.956,2951.347,3038.289,2980.346,2942.55
6525,2914.603,2949.769,2971.051,2940.854,2942.976,2985.232,2933.522,2953.686,3041.942,2987.855,2945.4
6526,2919.514,2946.13,2968.551,2940.869,2939.356,2982.972,2930.978,2950,3049.026,2993.246,2945.05
6527,2915.555,2949.421,2969.904,2938.401,2943.635,2980.068,2933.066,2957.266,3046.16,2988.438,2944.913
6528,2918.569,2948.134,2966.705,2944.314,2939.5,2978.079,2928.331,2952.226,3039.859,2984.228,2946.967
6529,2917.911,2951.37,2968.789,2944.942,2944.178,2979.638,2930.787,2952.476,3043.519,2989.447,2947.842
6530,2919.822,2947.926,2968.199,2942.883,2944.308,2985.249,2935.522,2956.968,3040.128,2991.123,2950.746
6531,2914.274,2952.593,2967.41,2945.474,2939.755,2986.701,2932.507,2964.976,3034.519,2985.022,2949.004
6532,2915.445,2949.157,2968.039,2940.81,2938.149,2985.367,2930.779,2953.823,3033.487,2983.579,2948.562
6533,2917.794,2951.023,2968.006,2935.942,2939.168,2984.876,2934.846,2950.661,3024.513,2983.048,2944.875
6534,2916.137,2949.699,2970.122,2938.73,2935.885,2986.537,2929.757,2952.21,3026.789,2982.618,2947.817
6535,2918.774,2948.995,2967.071,2940.336,2936.702,2981.187,2931.956,2954.444,3017.526,2987.044,2948.442
6536,2916.445,2944.352,2967.327,2943.343,2938.168,2978.153,2933.169,2951.895,3013.961,2983.566,2945.875
6537,2921.014,2950.704,2970.776,2940.036,2941.125,2997.367,2931.927,2958.686,3020.628,2985.934,2950.35
6538,2921.521,2949.63,2968.513,2942.642,2940.75,3002.209,2928.625,2957.444,3024.25,2984.676,2943.975
6539,2918.712,2949.505,2966.391,2942.124,2939.803,2993.853,2934.757,2952.347,3019.199,2989.21,2946.25
6540,2921.171,2950.88,2966.365,2939.022,2939.447,2986.616,2935.272,2956.694,3018.724,2982.5,2945.004
6541,2917.781,2948.495,2967.583,2937.438,2934.885,2993.141,2932.279,2951.363,3021.763,2977.307,2943.283
6542,2913.356,2945.639,2967.34,2940.161,2937.899,2987.734,2924.265,2950.508,3027.5,2973.618,2936.887
6543,2915.473,2949.356,2967.192,2942.022,2938.168,2985.593,2932.713,2954.202,3037.865,2979.82,2943.375
6544,2917.206,2950.87,2966,2943.65,2943.111,2982.921,2929.654,2953.814,3048.699,2974.807,2940.812
6545,2920.911,2948.551,2967.365,2937.38,2937.399,2971.78,2928.338,2953.355,3046.66,2977.39,2942.075
6546,2918.452,2951.597,2971.442,2942.27,2941.548,2980.638,2934.677,2957.427,3045.481,2980.132,2943.071
6547,2918.863,2948.125,2970.019,2939.131,2941.433,2978.249,2934.177,2959.653,3043.66,2984.368,2944.396
6548,2912.178,2946.833,2966.596,2942.591,2940.909,2974.989,2932.191,2954.726,3041.936,2986.917,2944.488
6549,2919.931,2952.875,2966.058,2940.591,2938.774,2976.09,2932.353,2952.234,3045.282,2986.136,2946.167
6550,2919.116,2952.468,2968.455,2943.577,2942.928,2973.898,2931.978,2957,3040.295,2988.382,2944.433
6551,2919.993,2953.38,2969.628,2943.883,2938.486,2973.972,2932.677,2952.04,3044.5,2980.824,2943.654
6552,2914.069,2948.148,2966.321,2938.898,2941.606,2973.367,2932.015,2952.379,3031.417,2981.224,2946.762
6553,2916.26,2951.162,2970.897,2941.73,2942.798,2978.13,2933.228,2952.403,3044.827,2983.382,2947.396
6554,2920.336,2950.472,2964.468,2940.358,2939.885,2974,2943.118,2953.952,3043.122,2978.759,2948.371
6555,2915.548,2947.463,2964.936,2940.241,2936.438,2973.119,2950.934,2951.887,3035.994,2973.824,2945.604
6556,2919.849,2951.366,2967.276,2942.934,2942.62,2977.412,2946.206,2954.105,3039.147,2980.54,2947.413
6557,2917.918,2948.597,2966.096,2942.124,2943.673,2973.876,2947.948,2956.742,3037.923,2979.746,2948.404
6558,2920.116,2950.648,2965.718,2941.883,2941.865,2974.52,2938.073,2955.887,3040.346,2982.895,2948.467
6559,2920.712,2953.352,2967.506,2942.825,2944.976,2979.192,2944,2958.734,3032.795,2982.562,2949.829
6560,2917.322,2947.981,2969.596,2939.401,2939.697,2975.187,2942.118,2956.347,3037.724,2981.04,2943.917
6561,2920.685,2952.116,2967.481,2941.387,2943.183,2975.751,2939.081,2958.669,3042.186,2981.219,2947.983
6562,2914.123,2954.361,2969.955,2943.54,2940.692,2971.661,2934.265,2955.306,3033.519,2983.268,2949.058
6563,2918.082,2952.537,2967.436,2942.547,2939.981,2973.542,2946.757,2956.024,3044.981,2978.868,2946.262
6564,2921.219,2950.843,2968.519,2941.117,2940.812,2978.328,2945.853,2956.064,3040.731,2979.93,2945.746
6565,2921.575,2950.833,2965.301,2942.555,2943.572,2984.983,2939.221,2958.129,3041.199,2979.346,2951.667
6566,2920.041,2947.398,2964.449,2939.584,2941.024,2978.61,2938.669,2958.734,3046.929,2976.763,2944.029
6567,2918.308,2951.861,2970.179,2939.854,2942.255,2973.045,2940.846,2958.984,3046.744,2980.412,2944.279
6568,2920.747,2945.019,2963.372,2940.956,2941.668,2975.491,2936.897,2951.766,3051.353,2975.846,2947.071
6569,2916.315,2947.185,2965.551,2943.015,2938.952,2971.706,2936.544,2950.726,3047.942,2976.794,2941.262
6570,2917.37,2948.921,2965.506,2940.642,2939.317,2973.87,2940.073,2957.016,3057.039,2979.105,2943.746
6571,2913.027,2947.537,2968.244,2938.927,2940.519,2973.638,2934.765,2958.274,3054.045,2974.952,2944.967
6572,2916.144,2949.634,2968.032,2942.299,2933.322,2972.39,2937.882,2953.169,3054.923,2971.969,2945.738
6573,2916.301,2950.685,2965.84,2942.321,2939.082,2971.802,2934.191,2952.306,3054.173,2972.57,2940.825
6574,2917.726,2950.556,2965.865,2946.672,2939.836,2975.271,2937.485,2956.242,3048.814,2971.623,2942.788
6575,2918.055,2953.75,2965.308,2946.467,2940.846,2975.277,2935.706,2953.645,3042.923,2977.877,2944.671
6576,2917.582,2950.287,2967.615,2945.555,2939.029,2975.983,2935.647,2953.677,3051.519,2976.627,2944.387
6577,2918.349,2951.167,2967.417,2939.949,2936.947,2988.35,2935.662,2954.911,3051,2973.772,2944.942
6578,2915.692,2953.181,2968.628,2946.241,2943.519,2983.791,2939.684,2956.274,3046.769,2979.632,2943.929
6579,2919.61,2950.681,2971.571,2947.088,2939.764,2979.226,2933.691,2954.548,3050.09,2980.351,2949.833
6580,2914.466,2952.713,2972.686,2945.401,2936.38,2975.192,2931.691,2953.71,3044.603,2972.338,2943.663
6581,2917.911,2947.269,2969.571,2948.234,2939.414,2981.418,2935.559,2955.274,3043.301,2978.636,2946.633
6582,2914.767,2949.884,2966.923,2942.942,2935.726,2987.853,2929.912,2953.452,3038.724,2979.904,2943.221
6583,2920.39,2949.454,2967.635,2944.146,2934.447,2982.847,2934.721,2954.064,3036.058,2982.162,2946.704
6584,2918.185,2947.764,2972.045,2944.62,2934.423,2979.362,2932.573,2952.758,3041.096,2981.943,2948
6585,2918.274,2950.384,2970.814,2941.854,2931.192,2975.435,2933.596,2958.766,3045.532,2983.68,2951.483
6586,2917.034,2952.671,2964.513,2943.62,2934.76,2977.203,2930.39,2953.927,3040.744,2985.083,2948.983
6587,2918.253,2952.468,2966.577,2942.372,2938.034,2978.977,2935.735,2950.25,3043.141,2979.803,2947.392
6588,2919.63,2950.343,2965.846,2943.839,2936.24,2984.593,2932.809,2957.944,3047.865,2980.324,2949.033
6589,2918.959,2952.764,2969.801,2943.796,2932.164,2992.384,2935.073,2955.879,3051.256,2981.649,2953.304
6590,2917.959,2950.477,2968.019,2946.292,2934.514,2988.904,2932.669,2956.911,3057.25,2983.987,2951.646
6591,2919.657,2952.648,2971.276,2942.182,2936,2994.373,2934.162,2953.798,3052.622,2985.136,2951.467
6592,2921.301,2950.588,2967.314,2941.307,2938.659,2995.921,2933.272,2959.653,3045.115,2983.149,2951.417
6593,2922.534,2951.5,2965.083,2945.489,2932.029,2984.915,2935.096,2953.669,3048.147,2981,2947.3
6594,2920.794,2951.37,2967.673,2946.299,2936.447,2980.266,2934.265,2950.476,3045.487,2983.588,2951.146
6595,2920.404,2951.926,2970.103,2945.891,2941.188,2982.13,2935.904,2952.476,3041.596,2985.768,2950.904
6596,2915.308,2952.394,2966.622,2945.628,2938.236,2978.458,2929.029,2950.895,3049.397,2981.382,2947.921
6597,2917.555,2950.718,2972.397,2942.109,2939.899,2976.282,2937.022,2946.024,3050.955,2983.741,2949.3
6598,2916.5,2947.727,2971.058,2944.693,2938.88,2977.729,2937.772,2953.548,3044.359,2980.11,2946.4
6599,2919.343,2952.995,2970.436,2941.263,2940.178,2979.096,2946.515,2952.266,3038.455,2982.776,2948.346
6600,2915.692,2949.116,2969.526,2944.985,2941.793,2978.373,2946.25,2953.927,3029.481,2982.355,2950.629
6601,2913.644,2951.787,2971.051,2946.934,2939.173,2979.079,2941.765,2956.194,3020.622,2980.899,2951.221
6602,2914.87,2946.44,2966.545,2944.372,2940.769,2976.384,2939.36,2953.089,3016.308,2982.228,2944.171
6603,2919.466,2950.037,2974.628,2939.686,2939.885,2982.203,2943.618,2954.927,3014.205,2973.759,2950.408
6604,2916.137,2949.12,2973.532,2939.708,2940.447,2977.045,2940.338,2950.718,3008.109,2971.193,2951.25
6605,2920.706,2953.046,2973.461,2945,2943.005,2978.927,2943.735,2957.831,3007.635,2970.176,2950.292
6606,2920.514,2952.88,2974.135,2945.496,2940.938,2977.266,2939.75,2958.234,3015.417,2964.82,2949.733
6607,2918.548,2948.75,2970.833,2945.423,2941.375,2972.78,2938.5,2955.96,3025.077,2959.715,2951.517
6608,2914.007,2950.708,2974,2948.38,2941.399,2976.356,2937.052,2953.806,3027.596,2969.474,2952.658
6609,2914.836,2948.278,2970.199,2941.715,2940.072,2978.215,2933.985,2959.444,3024.724,2967.145,2948.288
6610,2920.897,2950.481,2969.878,2943.153,2941.13,2973.65,2935,2955.226,3032.571,2962.702,2948.596
6611,2913.904,2950.704,2974.558,2941.788,2942.039,2975.706,2937.537,2959.605,3040.449,2968.206,2949.488
6612,2914.123,2950.245,2973.859,2947.007,2937.399,2973.531,2940.404,2958.653,3030.263,2973.583,2950.863
6613,2921.356,2950.148,2967.026,2945.672,2941.808,2976.757,2938.603,2952.54,3038.244,2977.737,2947.271
6614,2916.274,2953.815,2969.744,2944.489,2942.539,2975.028,2934.132,2957.387,3044.961,2976.509,2946.321
6615,2922.856,2953.542,2971.256,2944.423,2940.514,2972.638,2932.787,2956.879,3040.083,2974.697,2944.317
6616,2920.692,2949.759,2971.718,2945.438,2937.971,2976.051,2935.235,2958.008,3044.295,2974.035,2946.4
6617,2917.219,2950.509,2964.141,2943.321,2941.894,2975.328,2933.103,2955.25,3043.205,2977.241,2945.6
6618,2920.294,2950.176,2967.461,2940.263,2944.875,2975.887,2938.735,2957.847,3047.071,2983.526,2944.475
6619,2915.863,2952.546,2967.436,2942.263,2941.188,2975.537,2936.573,2959.774,3036.782,2977.737,2945.938
6620,2921.13,2957.148,2967.923,2940.985,2940.274,2977.068,2938.985,2956.71,3047.045,2981.009,2951.488
6621,2919.459,2949.931,2966.711,2943.664,2942.385,2971.881,2934.698,2960.121,3045.211,2977.259,2946.704
6622,2921.925,2949.028,2960.372,2942.431,2943.5,2973.644,2939.037,2956.742,3047.635,2975.11,2946.333
6623,2917.657,2949.958,2966.436,2947.095,2939.135,2973.78,2941.5,2951.992,3035.821,2975.68,2950.292
6624,2917.575,2953.556,2967.635,2943.212,2943.423,2979.514,2949.015,2957.25,3042.429,2983.018,2950.387
6625,2919.075,2952.269,2968.449,2940.577,2942.74,2976.017,2961.537,2959.218,3039.84,2989.991,2951.196
6626,2917.37,2946.273,2964.942,2942.606,2938.043,2970.836,2959.816,2958.597,3025.622,2981.035,2945.183
6627,2918.384,2953.079,2966.077,2948.54,2938.062,2976.977,2957.625,2958.96,3022.468,2979.838,2950.688
6628,2915.904,2949.713,2966.115,2946.117,2941.601,2974.729,2956.412,2960.145,3016.904,2972.206,2946.938
6629,2916.801,2950.954,2968.795,2947.628,2934.111,2973.085,2947.125,2959.508,3011.564,2968.132,2947.633
6630,2917.884,2950.722,2961.821,2937.92,2937.707,2971.565,2943.978,2950.605,3009.449,2971.465,2947.25
6631,2914.712,2951.898,2968.103,2943.869,2940.481,2976.045,2943.294,2954.653,3007.365,2968.294,2948.804
6632,2918.452,2949.722,2965.942,2945.409,2941.812,2972.158,2951.427,2955.581,3008.327,2962.719,2950.767
6633,2917.336,2946.806,2966.885,2942.124,2937.082,2974.667,2955.228,2954.056,3006.141,2967.294,2947.675
6634,2918.657,2949.273,2965.609,2938.774,2939.019,2976.469,2944.787,2953.323,3006.051,2967.127,2948.25
6635,2922.103,2950.727,2967.551,2942.46,2939.726,2976.791,2943.654,2958.468,3006.891,2972.57,2946.208
6636,2916.377,2950.653,2965.173,2944.504,2937.336,2978.644,2942.956,2952.589,3008.122,2973.338,2945.104
6637,2918.041,2949.764,2961.122,2945.927,2935.961,2971.407,2941.75,2954.79,3012.961,2975.882,2948.275
6638,2921.877,2947.991,2961.128,2941.942,2937.51,2970.418,2932.11,2955.186,3011.071,2976.956,2947.117
6639,2923.336,2949.852,2962.904,2947.526,2941.014,2972.017,2938.11,2954.532,3019.968,2975.171,2948.312
6640,2915.678,2948.394,2977.801,2946.109,2941.596,2971.616,2938,2955.081,3026.923,2975.452,2950.017
6641,2917.021,2948.579,2968.449,2947.438,2938.817,2971.254,2934.963,2953.686,3021.571,2972.338,2947.404
6642,2913.343,2951.491,2973.66,2940.168,2939.769,2975.135,2935.581,2952.508,3031.667,2974.89,2950.446
6643,2917.692,2948.694,2972.397,2943.569,2935.423,2974.096,2934.412,2947.395,3033.609,2977.154,2947.083
6644,2922.63,2950.903,2970.308,2938.066,2935.466,2976.932,2935.581,2956.686,3045.827,2980.079,2948.808
6645,2914.993,2952.19,2967.974,2946.606,2935.961,2974.215,2931.794,2956.121,3051.731,2975.868,2948.558
6646,2917.069,2949.176,2969.494,2939.876,2936.976,2970.96,2934.066,2955.048,3042.526,2974.329,2945.542
6647,2917.596,2950.282,2964.987,2939.854,2930.086,2974.576,2938.096,2953.226,3045.115,2971.487,2940.604
6648,2918.527,2946.458,2966.397,2945.365,2940.644,2976.491,2930.993,2953.323,3044.397,2973.057,2941.604
6649,2916.473,2953.583,2966.545,2942.978,2938.38,2973.836,2933.868,2953.839,3045.263,2973.364,2947.438
6650,2915.986,2950.88,2965.833,2944.124,2939.399,2973.571,2932.64,2959.976,3048.481,2972.855,2942.279
6651,2920.877,2949.62,2970.442,2943.38,2935.625,2976.028,2931.596,2955.718,3046.821,2977.632,2944.054
6652,2919.39,2948.574,2964.513,2946.569,2937.202,2968.813,2932.441,2953.686,3036.295,2973.088,2944.8
6653,2918.562,2950.981,2967.846,2947.212,2935.548,2976.39,2928.596,2953.008,3028.987,2975.268,2945.458
6654,2918.219,2950.116,2968.122,2944.131,2936.692,2976.865,2930.169,2953.992,3019.346,2973.82,2943.433
6655,2914.473,2954.718,2966.801,2945.124,2936.793,2973.09,2931.919,2951.524,3023.673,2973.307,2941.683
6656,2919.397,2949.051,2967.109,2941.029,2934.221,2978.836,2932.978,2954.395,3019.147,2974.307,2941.983
6657,2915.247,2947.963,2966.539,2940.161,2933.899,2976.989,2933.169,2950.258,3011.244,2979.312,2942.367
6658,2915.596,2951.704,2964.936,2937.292,2938.433,2980.401,2937.118,2956.242,3025.628,2980.21,2943.346
6659,2912.671,2949.028,2965.09,2941.38,2934.389,2984.876,2935.191,2955.629,3026.218,2980.136,2939.688
6660,2915.288,2950.579,2964.724,2937.365,2931.149,2978.616,2935.235,2959.742,3028.122,2973.312,2940.788
6661,2917.075,2946.671,2964.789,2936.102,2934.361,2988.187,2929.831,2952.5,3023.333,2978.526,2940.625
6662,2916.671,2946.347,2966.295,2937.27,2935.957,2995.198,2934.198,2949.04,3021.724,2977.724,2941.904
6663,2915.062,2948.375,2964.115,2939.73,2934.562,2997.311,2932.022,2958.96,3018.461,2979.562,2941.496
